有生之日责当尽,14,有生之日责当尽，
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,2921867261.4512272,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,2929637995.8949537,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,2942968207.368329,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,2948920381.1416106,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,2949066095.4868703,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,2950688375.4675961,0.0
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,2959580192.8892794,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,2972538522.1705494,0.0
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,2974181164.855999,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,2974297522.7009892,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,2977983881.2725558,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,2981554621.8799777,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,2997600767.7610264,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,2997600767.7610264,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,3001464712.56075,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,3007077819.2609358,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,3007301970.7621346,0.14285714285714285
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,3015797089.4158058,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,3016845150.0149064,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,3021320413.5396395,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_9,满腹的含冤我向谁言（哪）！,3023777889.4688787,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_9,满腹的含冤我向谁言（喏）。,3023777889.4688787,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,3037638087.5421844,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,3047726419.3826442,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,3047918624.3519254,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,3080933583.7271185,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,3088974436.2243032,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,3113136524.9749503,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,3113176402.5036135,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,3127125188.1738911,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,3132692899.3642063,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,3144850515.6197605,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,3167823031.3857388,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,3175074056.1340961,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,3176055933.0574675,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,3178616652.4239078,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,3189885299.1734033,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,3206555977.852005,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,3207628196.6978607,0.2857142857142857
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,3220689286.3238192,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,3223020161.6632314,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,3227956760.4580793,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,3231669279.7083564,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,3233952863.5448503,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,3235949179.1933661,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,3241535888.6641669,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,3256503309.0252957,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,3269079398.6394057,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,3296476975.0091486,0.0
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,3298333497.1067972,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,3313627208.794445,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,3346634384.0725989,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,3357264592.5710726,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,3367609011.8694272,0.0
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,3375907617.1739383,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,3396493961.6013546,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,3419561892.6949329,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,3422349662.6665163,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,3424002072.0830789,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,3436104141.3232293,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,3454091011.1927223,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,3454395834.3304663,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,3498821759.4762559,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,3504812553.9554257,0.0
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,3509786969.2024536,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,3511235355.6981778,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,3530458413.2569995,0.14285714285714285
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,3557457306.3762398,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,3563720342.9662914,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,3619445375.5349836,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,3626741615.9345474,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,3647034628.3488564,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,3682727757.2773919,0.14285714285714285
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,3729097258.8205819,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,3745458863.3360806,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,3748938617.5642323,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,3758945032.1210651,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,3774847691.3519316,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,3786812062.9722595,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,3793234557.2833772,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,3802557627.5076823,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,3823165906.3264265,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,3832672302.7313561,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,3838456651.9928007,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,3842690859.0123382,0.14285714285714285
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,3879197929.7077274,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,3883703005.7725959,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,3900488022.756937,0.14285714285714285
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,3910608878.9397655,0.0
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,3911723753.8261218,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,3948480246.2562127,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,3969113575.2175345,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,4007249587.0641809,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,4009879019.3192282,0.0
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,4016724773.1807704,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,4042844310.4976835,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,4049956216.6374588,0.14285714285714285
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,4093674664.8048997,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,4135701443.4399428,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,4180245541.1717572,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,4182749819.0448246,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,4217078491.7966986,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,4218230363.6596613,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,4238045611.9485431,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,4248139432.5061431,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,4256105322.6207199,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,4256105322.6207199,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,4315942442.019578,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,4351508672.0461349,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,4373822438.1424122,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,4440446193.470293,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,4506109256.011014,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,4529548895.354804,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,4532459978.0815001,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,4537398327.3991995,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,4546865766.7094965,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,4552480830.6359215,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,4563380922.7925663,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,4587127887.3513765,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,4590386066.6677284,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,4601657654.8181314,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,4638140668.5875235,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,4658615223.0794821,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,4730737970.0792189,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,4835206027.2062502,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,4880435033.2601242,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,4883678318.1406202,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,4977281306.0311279,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,5392279525.232028,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,5424968149.3084726,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,5461990093.3946428,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,5579223563.1880264,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,5686231775.6381092,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,5689182044.513217,0.14285714285714285
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,5874315619.7297773,0.14285714285714285
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,5936359095.7298069,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,6054165514.8158836,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,6058790931.6351843,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,6235922231.4636402,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,6251147002.7455158,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,6279893865.3600626,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,6301812177.5685492,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,6394875665.0368319,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,6439280588.0801086,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,6524086642.7103901,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,6609353113.5519581,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,6720630431.5578375,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,6816832451.3029985,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,6895836235.5841665,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,7006879253.9354563,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,7021846484.7893982,0.0
