番王小丑何足论,2,番王小丑何足论，
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,701204102.12519455,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_23,本帅开言把他问，,701421282.58663201,0.0
lsxp-JianMaSu-ZhanMaSu.xml_1,不由老夫咬钢牙，,701864930.42830873,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_0,昨日里斩八将头挂营外，,701911995.13091922,0.0
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,702347400.4534235,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_5,右手再把栾布拉。,702401253.03189111,0.0
sdxp-WoHeNi-SiLangTanMu.xml_9,我有心回宋营见母一面，,703350729.37763751,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,705657471.88604748,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,708770014.67372191,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,713164043.06093025,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_2,赵屠二家有仇恨，,713833585.04554307,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,721232622.20608497,0.0
lsxp-ZiCongQian-ZhuLianZhai.xml_3,为千岁懒观五凤楼。,731280213.73421299,0.0
lsxp-DaHeYi-SiLangTanMu.xml_20,见一番汉帐中行。,734951411.31666362,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,735340961.38667476,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,736019032.16867101,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,744880488.21646106,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,746798115.88924801,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_2,在长安是你夸大话，,748249992.73537767,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,758704696.00752878,0.0
lseh-XiRiLi-BaoLianDeng.xml_11,留得美名万古存，,769264857.82863164,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_1,老娘亲为什么不讲情来？,770440910.71331251,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_3,见坟台不见人刀割我心。,771915469.39361918,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,775870494.58121145,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,776344444.92381549,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,781094158.21717834,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,784396845.63701499,0.0
lsxp-ZouYingLong-DaYanSong.xml_12,罢、罢、罢，暂且忍却我的心头恨，,785731175.02007532,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_6,三人同把那鬼门关上踏，,786026600.03290784,0.0
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,787554694.93801486,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,787869330.47887361,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,796167332.71289134,0.0
sdxp-WoHeNi-SiLangTanMu.xml_3,杨廷辉有一日愁眉得展，,796675611.73358786,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,806171711.36942661,0.0
lsxp-YiShiWu-YuCangJian.xml_1,叹光明一去不回还（呐）；,810266726.84026289,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,814816974.22392833,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,823194920.02170086,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,823194920.02170086,0.14285714285714285
lsxp-WoZhuYe-ZhuiHanXin.xml_15,扬尘舞蹈见大王。,828000085.69211507,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,834905448.09189308,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_19,本帅帐中用目睁，,835275884.65606952,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,840258163.14539385,0.0
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,850485412.31507933,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,851664131.70502269,0.0
sdxp-SuLongWei-WuJiaPo.xml_21,为军起下不良的意呀，,872278771.30122721,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,875246867.63466477,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,880914581.75647223,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,889467308.94134963,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,894745534.76915836,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,894987404.73333395,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,901210103.95042157,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,901210103.95042157,0.0
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,905176085.01756108,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_5,为何几日他不言，,905929183.24790871,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,920414790.294366,0.0
sdxp-WoHeNi-SiLangTanMu.xml_4,誓不忘贤公主恩重如山。,922117030.74747264,0.0
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,926117997.41433346,0.14285714285714285
lseh-XuMaoGong-QinQiongFaPei.xml_3,缘何不救我出笼牢。,927696296.73345208,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,930615158.49400878,0.0
lsxp-HenPingWang-WenZhaoGuan.xml_0,恨平王无道乱楚宫（兀），,932879405.80579937,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,938959579.33300376,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,939114645.15976012,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,945548285.7565347,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,945548285.7565347,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,949048939.0304985,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,952615588.22119129,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_2,在长安是你夸大话，,954633800.63034368,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,955600367.70259047,0.0
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,958921861.06969309,0.14285714285714285
lseh-JinZhongXiang-ShangTianTai.xml_5,又听得殿角下大放悲声。,966303970.37455654,0.0
sdxp-SuLongWei-WuJiaPo.xml_18,我与你露水的夫妻就过几年（呐）。,973656213.73182583,0.0
sdxp-WoHeNi-SiLangTanMu.xml_8,我的娘押粮草来到北番。,973961217.57101262,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_21,贼好比猛虎未（呀）曾长牙，,976241725.36439705,0.0
lsxp-YiShiWu-YuCangJian.xml_9,行至在昭关有阻拦。,978710339.89492023,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,979013461.96880054,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,983134450.77657926,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,985866010.17156351,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_3,大事还要问程婴。,992602699.83465958,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,1003215108.8258789,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,1007057754.944911,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,1014752428.7129111,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,1015751997.0603648,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,1023804977.4258357,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,1026372811.3577716,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,1039650407.4800161,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,1048050535.2738923,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,1048050535.2738923,0.0
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,1049780908.9533941,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,1053650213.7727394,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,1056163299.0689625,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,1056561610.8350999,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,1065920388.1583045,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_21,为何几日他不言。,1073188458.4926236,0.14285714285714285
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,1075110361.8864751,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,1075110361.8864751,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,1092800430.001837,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,1094057828.1488447,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_7,拔出剑将他的满门杀，,1095643109.8146396,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,1101411465.8451254,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,1106636432.7226975,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_7,拔出剑将他的满门杀，,1109265939.2285709,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,1115307932.2028749,0.0
lsxp-WoBenShi-KongChengJi-2.xml_3,算就了汉家的业鼎足（呃）三分。,1124028821.8439434,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,1138395240.9239526,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,1161427002.9320474,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,1168793022.078532,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,1182418517.5947039,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,1190276570.3887286,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,1204771676.025099,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_9,来年必定降麒麟。,1213469945.1211944,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,1220875660.144722,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,1224926400.6440578,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,1225688024.1377628,0.14285714285714285
lseh-XinZhongYou-WenZhaoGuan.xml_3,叫人难解巧机关。,1260181206.1822278,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,1261782729.4216936,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,1268886437.1472306,0.0
lseh-YangYanZhao-PengBei.xml_5,又恐怕惊动了年迈之人。,1274514976.8165126,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,1276461013.6995597,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,1278918067.0877049,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,1284615420.8079388,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,1289823283.1364908,0.0
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,1319867865.812011,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,1320650906.1481659,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,1326795029.5470066,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,1333697869.4368,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_19,叫人难解巧机关，,1342446761.7327929,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,1362840768.559957,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,1372577039.95081,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,1407343588.0030048,0.0
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,1409792521.4913077,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,1427409384.8842614,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,1438530397.7710156,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,1477414251.0639312,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,1501362818.6169386,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,1514739754.2415221,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,1533918149.9148779,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,1557713090.8933811,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,1559703671.1689439,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,1581427717.0236213,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,1724461874.4442923,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,1749963882.8968189,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,1870713370.3934326,0.0
