有生之日责当尽,7,有生之日责当尽，
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,7798557826.2744551,0.14285714285714285
lseh-YangYanZhao-PengBei.xml_0,杨延昭奉父命巡查大营，,7807275307.5108728,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,7817680644.0810051,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,7850864521.586216,0.0
lsxp-WoBenShi-KongChengJi-2.xml_9,我面前却少个知（呃）音的人。,7871782539.1160975,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,7952901202.7063074,0.0
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,7969336802.8754311,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,8028921696.7903347,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,8045874396.0995722,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,8061052464.2966013,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,8069143850.2752066,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,8069143850.2752066,0.0
lsxp-DaHeYi-SiLangTanMu.xml_8,问我一言答一声。,8165606673.7978001,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,8165685174.7977228,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,8195395171.421257,0.0
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,8292049073.8574457,0.14285714285714285
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,8304531412.8407183,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,8375016019.4615211,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,8375312412.1861916,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,8415800602.1707525,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,8444833231.9982595,0.0
lsxp-ZheYiFeng-DingJunShan.xml_2,站立在营门三军叫，,8457125826.6365395,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,8465901815.9838905,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,8619674982.3282166,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,8642586902.0872898,0.0
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,8742338402.3905773,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,8800312706.6449833,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,8801233032.7919083,0.0
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,8819805193.7890701,0.0
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,8829495054.9553108,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,8839176387.3780384,0.14285714285714285
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,8850234941.7470474,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,8904740774.9093494,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,8947729318.8371639,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,9004646847.5605259,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,9016810462.3003025,0.0
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,9112777641.4248714,0.14285714285714285
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,9113399685.1900444,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,9170624753.2186871,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,9170903661.8121357,0.14285714285714285
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,9192607300.6677094,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,9196487959.741396,0.0
lsxp-LiangGuoJiao-ShiJieTing-2.xml_3,赏罚中公（呃）平莫要自由。,9197150677.004631,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,9205652107.5860958,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,9207692269.4032879,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,9233681626.699995,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,9290798400.0528774,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,9304593187.1761417,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,9311232610.8440571,0.14285714285714285
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,9331604488.2361317,0.14285714285714285
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,9350439683.2090244,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,9409857590.8001099,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,9421593706.849535,0.14285714285714285
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,9515732638.5605812,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,9541970706.0444412,0.0
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,9542651246.2733192,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,9546957448.5076675,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,9555702265.5453491,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,9563624472.6500111,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,9579844945.5297241,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,9605270370.1067696,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,9636823463.8702545,0.14285714285714285
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,9705067911.4665775,0.2857142857142857
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,9790158833.3624153,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,9846375273.1969528,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,9872906345.1065025,0.0
lseh-ZiNaRi-HongYangDong.xml_9,因此上臣的病重（呃）加十分、千岁爷呀！,9875077545.7054653,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,9913473002.8359108,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,9942353655.5227947,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,9980124131.2878494,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,9994093424.9216385,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,10036526925.683441,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,10152149140.643494,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,10165126815.99316,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,10211014202.347631,0.14285714285714285
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,10247439157.532295,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,10280069278.160728,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,10326084035.651352,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,10337490487.257336,0.2857142857142857
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,10386282869.344551,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,10389271681.199623,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,10443739533.588194,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,10492216744.718622,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,10540927643.441307,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,10609860770.179352,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,10689741762.860365,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,10731389745.140291,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,10758665116.196609,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,10772051703.91011,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,10777931143.874649,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,10789516787.023945,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,10789516787.023945,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,10878083570.469172,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,10889749577.159245,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,10931300519.176495,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,10936710724.070673,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,11031882646.750763,0.0
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,11253776770.220943,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,11303972723.87694,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,11414956076.889723,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,11433685228.141483,0.14285714285714285
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,11569791417.807652,0.14285714285714285
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,11626198702.775181,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,11633022020.898615,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,11664488008.6005,0.14285714285714285
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,11679162612.170383,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,11738770787.454046,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,11785729478.243612,0.14285714285714285
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,11808876582.429571,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,11956837116.629829,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,12067315763.828842,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,12310520472.891384,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,12702676913.192245,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,12732337919.694149,0.14285714285714285
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,12822088893.877115,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,12910297449.441046,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,13197755236.913692,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,13224437608.537722,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,13226171821.061754,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,13324292659.810625,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,13394059992.622612,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,13435269373.359892,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,13620962737.547132,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,13958866322.25231,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,14217260922.708654,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,14230202739.224266,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,14292703273.474831,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,14546797938.21858,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,15170548271.117958,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,15543237282.994673,0.0
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,15638805316.523127,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,15732477467.13134,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,16220777129.152571,0.14285714285714285
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,16533372259.766386,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,16549083333.036003,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,16582932505.81196,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,16651878219.687286,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,16722543204.418221,0.14285714285714285
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,16744999267.359907,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,17406812549.706722,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,17645281484.641888,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,17939465330.157234,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,18436167544.786743,0.14285714285714285
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,18515578374.944107,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,18641217307.622395,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,18744423070.790287,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,18777177883.598454,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,19437302570.406082,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,19843220286.936504,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,20233433322.496117,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,20520903560.894321,0.0
