寸土怎能够属于他人,29,寸土怎能够属于他人。
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,157343318.48668098,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_12,无有令箭怎过关。,158150032.65160179,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_1,愁人心（哪）中似箭穿。,159365744.50677624,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,159410780.37724921,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_21,我不杀平王我的心怎甘。,159535123.66880399,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,159666865.79513958,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_37,我不杀平王我的心怎甘（哪）。,160426633.99836025,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,161049764.58410364,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,161051585.08228937,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,161210238.0489527,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_18,观此贼睡卧真（呐）潇洒，,162149534.75366044,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_0,深宫无（哇）处不飞花，,162726304.74997953,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_6,这时候我只得暂且忍耐在心下，,163134285.88963306,0.0
lsxp-ZheYiFeng-DingJunShan.xml_9,到明天午时三刻要成功劳。,163586331.75335523,0.0
sdxp-DangNianHan-SanJiZhang.xml_4,仙女嫁的又是何人？,164095375.97583836,0.1111111111111111
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,164258136.65260348,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_2,官封到节度使（喏）皇王恩重，,164852963.47714493,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,165150948.63894039,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_3,悔不该随他人到吕家。,165388956.4753108,0.2222222222222222
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,166294691.07317439,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_6,这时候我只得暂且忍耐在心下，,166643340.8818506,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,167039647.2894339,0.0
lsxp-ZiGuDao-HuangHeLou.xml_3,二将军保架过长江。,167240383.59450296,0.0
lsxp-DaHeYi-SiLangTanMu.xml_24,你是番邦什么人？,168446406.35604239,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_3,他三人与我有仇恨，,168484670.56054267,0.2222222222222222
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,168539611.51185396,0.0
lsxp-ShenGongWu-LongFengChengXiang.xml_2,朝欢暮乐无牵挂，,169616698.73659468,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_2,为（呀）儿（啼）女我也曾朝山拜庙，,170653974.10627151,0.0
lsxp-DaHeYi-SiLangTanMu.xml_25,家住哪州并哪郡？,172235435.35566726,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_0,为国家哪何曾半日闲空，,172694840.84568346,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,172861473.95535544,0.1111111111111111
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,174961238.48200157,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,175066938.96978831,0.0
sdxp-SuLongWei-WuJiaPo.xml_5,西凉川四十单八站，,175191182.55247971,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,175221445.04183233,0.1111111111111111
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,175401420.59568727,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_17,公主叫我盟誓愿，,176213252.89929119,0.0
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,176396617.72669858,0.1111111111111111
lsxp-ZiCongQian-ZhuLianZhai.xml_1,满朝中文武臣泪双流。,177061875.77902901,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,178126432.4245936,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,178217872.64231586,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_5,老娘亲再讲情儿自刎头来。,178371583.75655651,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,179267387.77651632,0.0
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,181865772.77993274,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,181937392.85170358,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_33,我本当拔宝剑自寻短见，,183068230.95392784,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_2,官封到节度史（喏）皇王恩重，,184585790.07307261,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_0,为国家那何曾半日闲空，,184930608.90002424,0.0
lsxp-QingGongYan-FaDongWu.xml_2,弟兄们创业多艰难，,185188412.44211039,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,185467145.65551904,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_10,千言万（哪）语她不肯，,186230981.36753529,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,186420315.60763907,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_5,他将我隐藏在后花园。,187164720.92240515,0.1111111111111111
lsxp-YiShiWu-YuCangJian.xml_5,信用无极狗奸谗。,189276042.83273306,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,190686883.23519957,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,192145189.70609203,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,192478596.22233731,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,194136444.63241467,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,196300081.76170194,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,196389720.29403412,0.0
lsxp-QingGongYan-FaDongWu.xml_1,想起桃园结拜情。,196411050.20834282,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,197808883.54122761,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,198142269.09741786,0.1111111111111111
lseh-WeiGuoJia-HongYangDong-2.xml_2,官封到节度使（喏）皇王恩重，,198149972.48234022,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,198958781.39773983,0.0
lsxp-WoBenShi-KongChengJi-1.xml_9,我面前缺少个知呃音的人。,198969700.63727006,0.1111111111111111
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,199027907.70423105,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,200012686.63165838,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,200380898.68205455,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,201353016.76227418,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,202117155.79723954,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,202139159.64597356,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,202601864.20264366,0.0
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,202865870.45990491,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,202866455.9404819,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,204239618.75704065,0.1111111111111111
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,204727650.67265135,0.0
lseh-ZenNengGou-BaDaChui.xml_0,怎能够思一计番营来进，,205129354.27852574,0.3333333333333333
lseh-LaoZhangBu-WuPenJi.xml_0,老丈不（哇）必胆怕惊，,205348808.50706357,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_1,陈伯愚年半百无有后苗。,206115547.32714432,0.0
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,208310778.89181539,0.0
sdxp-SuLongWei-WuJiaPo.xml_4,咬定牙关他就不认承。,209559273.26815817,0.1111111111111111
lseh-LaoZhangBu-WuPenJi.xml_2,休把我当作了妖魔论，,212650266.97704586,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,213396341.27060327,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,217183828.10737926,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,217609455.37569875,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,219598169.15710282,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_0,为国家哪何曾半日闲空，,220845984.68856463,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,220851261.26505777,0.1111111111111111
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,221455487.57965246,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,222003302.32611918,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,222197103.94133633,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,225005017.31185803,0.0
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,226427608.22206587,0.0
lseh-XiRiLi-BaoLianDeng.xml_0,昔日里有一个孤竹君，,228346112.8071354,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,228465906.41929936,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,228465906.41929936,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,228465935.59174106,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,229575316.00303152,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,230525449.27307603,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,232897439.07825643,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,233344369.97114316,0.1111111111111111
lseh-LaoZhangBu-WuPenJi.xml_4,我忙将树（呃）枝摆摇（哇）动，,233640345.55911416,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,234746502.47545263,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,235203682.83178374,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-2.xml_5,他将我隐藏在后花园。,235693235.21514013,0.1111111111111111
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,235743963.308211,0.1111111111111111
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,239654785.22002119,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,240173743.21161494,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,240618423.93663791,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,241588181.92627943,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,242769550.57074577,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,246600313.22382435,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,246665510.5380137,0.1111111111111111
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,248165545.86066005,0.2222222222222222
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,249267574.7270194,0.1111111111111111
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,249617903.22636917,0.1111111111111111
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,250805938.93622193,0.0
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,251303022.23316228,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,253226396.90441349,0.2222222222222222
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,254584865.31829605,0.0
lseh-WeiGuoJia-HongYangDong-3.xml_3,身不爽不由人瞌睡朦胧。,255800599.22644326,0.1111111111111111
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,260097636.88585314,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,266217831.68096349,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,266781884.86822885,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,269148349.55061162,0.0
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,269451095.14409089,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,271505575.35089207,0.1111111111111111
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,271638541.59060258,0.1111111111111111
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,271831218.67927527,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,278878226.37326193,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,279934180.1898917,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,288038605.5624091,0.1111111111111111
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,290434409.02111131,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,291901322.03001583,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,296004879.98409986,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,300369996.02476192,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,316381793.19001657,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,340928426.71671128,0.3333333333333333
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,343318140.42933547,0.3333333333333333
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,344364243.56639165,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,368291829.46213096,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,377670732.16216755,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,384048412.40954149,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,389818586.92573458,0.0
