我一剑能挡百万的兵,0,我一剑能挡百万兵。
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,51578362.327200018,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,51732608.830049932,0.1111111111111111
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,51890364.250279896,0.2222222222222222
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,52072923.315467604,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,52193664.840730548,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,52212069.334879681,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,52577839.55062829,0.1111111111111111
lsxp-DaHeYi-SiLangTanMu.xml_10,火堪寨上有家门。,52622605.88602262,0.0
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,52782419.074555919,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,53043106.721695602,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_2,悔不该心猿并意马，,53070048.948040225,0.0
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,53174348.112814263,0.0
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,53174377.868521713,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,53252203.633647986,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,53426007.090782411,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,53539182.572341047,0.0
lseh-YangYanZhao-PengBei.xml_1,在中途得一信甚是不明。,53647402.375802577,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,53974616.246391557,0.1111111111111111
lseh-WeiGuoJia-HongYangDong-2.xml_3,身不爽不由人瞌睡朦胧（呃）（哪）。,54045430.838164255,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_11,自有那神灵（啊）天地鉴察。,54166784.855766065,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,54176748.126162611,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,54176748.126162611,0.1111111111111111
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,54213559.784362249,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,54315813.358270466,0.1111111111111111
lseh-TanXiongDi-SangYuanJiZi.xml_2,眼望着孤坟台珠泪难忍，,54399945.901315711,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,54513337.723148242,0.0
lseh-WeiKaiYan-RangXuZhou.xml_0,未开言不由人（呐）珠泪滚滚，,54544985.781175844,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_0,一轮明月照窗前，,54664064.829829082,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_0,一轮明月照窗前，,54673210.870146051,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,54936420.863272905,0.2222222222222222
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,54945998.055030242,0.2222222222222222
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,54955666.84830869,0.1111111111111111
lseh-WeiGuoJia-HongYangDong-1.xml_3,身不爽不由人瞌睡朦胧（呃）。,55354344.579292946,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,55539919.987599649,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,55569002.963685706,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,55651521.731512152,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,55846634.253402703,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,55875578.630037829,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,55887458.591133341,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,55887458.591133341,0.1111111111111111
lseh-TanXiongDi-SangYuanJiZi.xml_0,叹兄兀弟遭不幸一旦丧命，,56049449.993300624,0.1111111111111111
lseh-JinZhongXiang-ShangTianTai.xml_2,文凭着邓先生策划有准，,56111641.610879727,0.0
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,56727676.868610129,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_26,要相逢陈非是梦（兀）里团圆。,56790624.143443838,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,57140763.644436814,0.0
lsxp-DaHeYi-SiLangTanMu.xml_16,我是你四哥回宋营。,57383293.727350459,0.1111111111111111
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,57441223.422721714,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,57458726.135158554,0.3333333333333333
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,57505948.036713004,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,57512512.513928592,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_4,怕将（呃）来老天爷无（哇）有果报，,57906336.113708586,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,57908936.967845291,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,58069811.099272162,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_10,爹娘（呃）要相逢除非是梦（呃）里团圆。,58342625.349541597,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,58653286.395728581,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,58807437.549629472,0.1111111111111111
lsxp-WoBenShi-KongChengJi-2.xml_5,东西战南北剿博古（呃）通（哦）今。,58825365.828494623,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,59005827.43002107,0.0
lsxp-WoBenShi-KongChengJi-1.xml_5,东西战南北剿博古通呃今。,59884478.808913559,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,59933326.592213653,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,60300495.010603771,0.0
sdeh-WenSanNiang-SanNiangJiaoZi.xml_1,问三娘发雷霆却是为何？,60312349.600766458,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_0,一轮明月照窗下，,60526853.123210408,0.1111111111111111
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,60614384.086664304,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,60757478.139048018,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,60863542.876520559,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,60895499.155586034,0.1111111111111111
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,61013562.69074285,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,61323428.503519841,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,61707084.646920063,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,61997651.715699635,0.3333333333333333
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,62128697.192271948,0.1111111111111111
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,62136373.61116451,0.1111111111111111
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,62250087.097641602,0.2222222222222222
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,62302128.602717042,0.1111111111111111
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,62308952.083412088,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,62316877.689957306,0.1111111111111111
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,62413962.109001383,0.1111111111111111
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,62678132.118274316,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,62678567.990208142,0.1111111111111111
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,63130341.574906014,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,63218252.921100557,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_4,先进咸阳为皇上，,63318220.837522343,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,63448967.448147371,0.0
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,64122286.8735746,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,64371930.142617665,0.1111111111111111
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,64458207.226767167,0.0
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,64857518.135447003,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,65318572.633251734,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,65376299.636686713,0.1111111111111111
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,65594108.736222096,0.1111111111111111
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,65638320.503044389,0.1111111111111111
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,65931692.626208007,0.1111111111111111
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,66265219.821962096,0.1111111111111111
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,66528054.109654136,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,66798343.90432661,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,67012356.178242564,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,68337957.211570397,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,69800737.676964805,0.1111111111111111
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,70268833.410191298,0.2222222222222222
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,70556505.55085741,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,70641052.484126776,0.1111111111111111
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,70659091.716298848,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,70718593.015080258,0.1111111111111111
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,71308402.988309056,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,71401779.78786996,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,71608407.210195079,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,72114308.631932214,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,72229228.744488895,0.0
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,72476445.768822506,0.2222222222222222
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,72481297.151077613,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,73962310.727046266,0.2222222222222222
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,74362179.780219302,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,74362355.522616565,0.1111111111111111
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,74527827.290138513,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,74849140.445067585,0.2222222222222222
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,75301904.804358542,0.1111111111111111
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,75563172.244530007,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,76028442.808950424,0.1111111111111111
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,76227529.439589337,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,76405417.760806903,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,76798211.447262242,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,77105598.382155061,0.2222222222222222
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,78317237.441883251,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,78454433.845210865,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,78563449.221390933,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,78615777.623372346,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,78912295.655946448,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,80064166.729522645,0.2222222222222222
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,81503192.973683104,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,81569933.366506949,0.1111111111111111
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,82489828.467318907,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,85941494.842828304,0.2222222222222222
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,86058882.091496512,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,86083168.427721336,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,86196606.948064655,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,86201757.77230151,0.1111111111111111
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,86545667.939316228,0.1111111111111111
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,86558427.608886927,0.0
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,87540083.907656729,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,88304749.11113818,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,88304749.11113818,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,88491476.183389753,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,89293543.39682053,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,90291255.377497002,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,90563287.199630901,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,90687443.576176941,0.1111111111111111
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,91028708.469492599,0.1111111111111111
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,92446411.379914567,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,93206382.023000225,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,94911755.57031776,0.2222222222222222
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,104720761.0644812,0.2222222222222222
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,105251075.41443412,0.1111111111111111
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,114445505.04986084,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,119350143.87473115,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,121163620.39527452,0.1111111111111111
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,124700947.52590227,0.0
