敌血飞溅石榴裙,0,敌血飞溅石榴裙。
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,2117022049.1782832,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,2118414824.3727751,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_3,缘何不救我出笼牢。,2133510112.0835905,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_2,赵屠二家有仇恨，,2146897468.328234,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_3,谁知昭关有阻拦。,2153139763.2174144,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,2155685571.6026368,0.0
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,2162539525.1218662,0.0
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,2174824023.0720234,0.14285714285714285
lsxp-WeiCengKai-QiYuanBao.xml_3,姓刘名安字世昌。,2195647967.6134334,0.0
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,2204504893.5025196,0.14285714285714285
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,2209202804.5234156,0.0
lsxp-DaHeYi-SiLangTanMu.xml_23,本帅开言把他问，,2226840662.223012,0.0
lseh-WeiKaiYan-RangXuZhou.xml_2,二犬子（呃）皆年幼（哇）难当（呃）重任，,2228415089.1618457,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,2228876172.5916424,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_23,我岂肯放虎归山又（哇）把人抓。,2232573600.8218679,0.0
lsxp-DaHeYi-SiLangTanMu.xml_19,本帅帐中用目睁，,2243241158.5163922,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_7,夜夜何曾得安眠。,2251750153.2361946,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_7,夜夜何曾得安眠。,2251750153.2361946,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_15,扬尘舞蹈见大王。,2254954548.7811522,0.0
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,2260949592.3842316,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_4,叫焦赞将宝剑悬挂帐外，,2261604311.6446033,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,2281977588.2859216,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,2339096288.2259746,0.0
lsxp-JiangShenEr-SanJiaDian.xml_3,二不是歹人（呐）把城偷。,2345642788.1172547,0.0
lsxp-JiangShenEr-SanJiaDian.xml_9,舍不得老娘（呃）白了头。,2352299634.4199562,0.0
lsxp-JiangShenEr-SanJiaDian.xml_7,舍不得衙役们众班头。,2398286555.7108955,0.0
lseh-ZiNaRi-HongYangDong.xml_3,那乃是萧天佐以（呀）假成真；,2400941202.3545055,0.0
sdxp-WoHeNi-SiLangTanMu.xml_8,我的娘押粮草来到北番。,2421723351.4798665,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,2424236804.0095191,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_21,贼好比猛虎未（呀）曾长牙，,2429744955.3650737,0.0
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,2433559836.8955622,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,2440617113.0143485,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,2443914578.404932,0.0
lsxp-WeiCengKai-QiYuanBao.xml_0,未曾开言泪汪汪，,2444660264.167469,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,2465738921.4863887,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,2473890807.4335909,0.0
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,2494511706.1954861,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,2495461122.470304,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,2508729822.2163353,0.0
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,2514518264.0880828,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,2533876802.4508047,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,2594576084.9095974,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_5,为何几日他不言，,2625282944.0965314,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,2633527409.568481,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,2646184314.7757339,0.0
sdxp-WoHeNi-SiLangTanMu.xml_4,誓不忘贤公主恩重如山。,2653064226.6037345,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,2660671313.2030239,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_19,叫人难解巧机关，,2663703250.2901583,0.0
lsxp-WeiCengKai-QiYuanBao.xml_8,赵大夫妻图财害命害我一命亡，,2671030244.0154114,0.0
lsxp-ZouYingLong-DaYanSong.xml_12,罢、罢、罢，暂且忍却我的心头恨，,2685873675.0626898,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_3,叫人难解巧机关。,2688915639.3574166,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,2689185482.9218459,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,2713615435.4311175,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,2717469671.3814139,0.0
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,2725012918.4445715,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,2731036248.6159716,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,2739099259.3916636,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,2739099259.3916636,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,2743728261.8379951,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,2753131119.3504667,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,2771703194.4121313,0.0
lseh-XiRiLi-BaoLianDeng.xml_11,留得美名万古存，,2824765346.5318179,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_9,年迈的老丈命（呐）染黄沙。,2850836411.3229709,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,2871192481.474628,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,2876874483.0745773,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,2905537634.5918522,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_21,为何几日他不言。,2905907701.9977031,0.0
lseh-YangYanZhao-PengBei.xml_5,又恐怕惊动了年迈之人。,2929301329.1490941,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,2931226069.9474316,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,2954659288.3106461,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,2967491285.7571888,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,2995340331.8082757,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,3027413554.8306952,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,3034014389.7051282,0.0
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,3043453541.8482428,0.0
lseh-JinZhongXiang-ShangTianTai.xml_5,又听得殿角下大放悲声。,3053022997.847075,0.0
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,3129823341.5456977,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,3135058346.6304135,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,3160338035.5050106,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,3176012226.882184,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,3177011746.9310551,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,3181525262.614172,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_9,年迈的老丈命（呐）染黄沙。,3190181475.0754762,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,3210267940.5763903,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,3233675985.8019395,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,3233927436.4796853,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,3236961153.458251,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,3263330673.2101769,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_7,拔出剑将他的满门杀，,3305563688.7266841,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,3324610373.924509,0.0
lsxp-YiShiWu-YuCangJian.xml_9,行至在昭关有阻拦。,3335724052.8850083,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_7,拔出剑将他的满门杀，,3353748142.5229354,0.0
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,3360228814.8181043,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,3366918498.1989117,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_9,来年必定降麒麟。,3394028043.0245419,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,3441961292.7493172,0.0
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,3452646432.9262471,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,3472956503.9328732,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,3485122344.3138356,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,3500284908.5863123,0.0
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,3510717078.5566053,0.0
lsxp-WoBenShi-KongChengJi-2.xml_3,算就了汉家的业鼎足（呃）三分。,3517977672.0732927,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,3520459331.5576534,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,3537435138.010128,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,3548395010.7182755,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,3549700800.0568419,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,3588067950.8614974,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,3696764060.1892853,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,3709779969.4852834,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,3719184792.4664469,0.0
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,3796392939.9482355,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,3847488428.3095417,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,3852380861.4296122,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,3925307719.0268574,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,3939820497.7277079,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,3951596142.3621082,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,3951596142.3621082,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,4005169948.246788,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,4008598992.7237248,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_3,大事还要问程婴。,4011462424.9521027,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,4045486195.956161,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,4217597087.4174047,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,4291843205.5096841,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,4393830407.6910601,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,4502661104.7863121,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,4506335828.6068506,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,4506335828.6068506,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,4522240077.5678844,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,4553617350.5915241,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,4758173752.9060144,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,4771617908.9268188,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,4805263786.7230711,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,4835090855.0023642,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,4851070138.8772497,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,4916117445.513258,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,5033244298.2407093,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,5119802618.9367771,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,5134619163.2088413,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,5584497319.6091652,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,5739160512.5661345,0.0
