敌血飞溅石榴裙,0,敌血飞溅石榴裙。
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,543261532.7238183,0.0
lsxp-WoBenShi-KongChengJi-2.xml_8,闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,547324867.33979642,0.14285714285714285
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,547447409.1856792,0.0
lsxp-JiangShenEr-SanJiaDian.xml_3,二不是歹人（呐）把城偷。,551957756.12626648,0.0
lsxp-YiShiWu-YuCangJian.xml_1,叹光明一去不回还（呐）；,555056313.64210951,0.0
lsxp-WeiCengKai-QiYuanBao.xml_7,借宿一宵起祸殃。,558018896.5937711,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_3,缘何不救我出笼牢。,560232763.51446187,0.0
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,566139693.93860352,0.0
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,567069006.38559377,0.0
lseh-ZenNengGou-BaDaChui.xml_3,倒不如上公安观看古今。,568459714.34505296,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_2,赵屠二家有仇恨，,569562654.44299138,0.0
lsxp-DaHeYi-SiLangTanMu.xml_19,本帅帐中用目睁，,573634017.08707511,0.0
lsxp-WeiCengKai-QiYuanBao.xml_0,未曾开言泪汪汪，,574793584.99517727,0.0
lsxp-WoBenShi-KongChengJi-1.xml_8,闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,576517881.6210165,0.14285714285714285
lseh-ZiNaRi-HongYangDong.xml_3,那乃是萧天佐以（呀）假成真；,578128731.14667737,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,580633883.17698765,0.0
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,583687544.80107105,0.0
lsxp-ZheYiFeng-DingJunShan.xml_0,这一封（呃）书信来得巧，,586503209.32072532,0.0
lsxp-WeiCengKai-QiYuanBao.xml_3,姓刘名安字世昌。,590956774.38985527,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,591256342.14509523,0.0
lsxp-DaHeYi-SiLangTanMu.xml_23,本帅开言把他问，,592981375.31208265,0.0
lsxp-JianMaSu-ZhanMaSu.xml_0,见马谡（唩）跪帐下，,594103573.92742586,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_25,不能（哪）哎见爹娘（兀）！,600656867.65615082,0.0
lsxp-WeiCengKai-QiYuanBao.xml_8,赵大夫妻图财害命害我一命亡，,601150351.89712036,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,601926701.14049649,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,605049669.16622603,0.0
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,607606332.13284504,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,613346020.60312176,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,614932715.59591126,0.0
lsxp-ZouYingLong-DaYanSong.xml_12,罢、罢、罢，暂且忍却我的心头恨，,619346319.3762666,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,621157021.34795451,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_21,贼好比猛虎未（呀）曾长牙，,623930733.21482074,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_11,自有那神灵儿天地鉴察。,635002524.70450747,0.0
sdxp-WoHeNi-SiLangTanMu.xml_8,我的娘押粮草来到北番。,635209125.63903761,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_20,贼好比蛟龙未生鳞甲，,635811522.25344098,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,640504145.39155018,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,642961896.79620564,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,646699780.97947991,0.0
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,653062986.60478342,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_3,叫人难解巧机关。,658397809.50479269,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,658666291.53679121,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_5,为何几日他不言，,658996385.55643797,0.0
sdxp-SuLongWei-WuJiaPo.xml_11,好一个贞节王宝钏，,660629135.56229663,0.0
lsxp-DaHeYi-SiLangTanMu.xml_2,杨家将令鬼神惊。,664759928.88689458,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_19,叫人难解巧机关，,666344085.05462062,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,667372393.80380416,0.0
lsxp-WeiCengKai-QiYuanBao.xml_5,贩卖绸缎转还乡。,667660316.07296264,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_8,你今舍了亲生子，,673253809.79857087,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,678406554.07206368,0.0
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,682871846.54589844,0.0
lsxp-WoBenShi-KongChengJi-1.xml_3,算就了汉家的业鼎足哇三分。,683920162.23501647,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,689498164.31525898,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,690024129.57402718,0.0
sdxp-WoHeNi-SiLangTanMu.xml_4,誓不忘贤公主恩重如山。,692274385.58587074,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_21,为何几日他不言。,694035335.35798466,0.0
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,697323359.9271996,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,702033866.72219431,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,702452405.09609878,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_3,两路分（呐）兵定咸阳。,703581916.15786386,0.0
lseh-YangYanZhao-PengBei.xml_5,又恐怕惊动了年迈之人。,705995444.74328136,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,706706292.15631604,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,708570220.00734162,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_9,年迈的老丈命（呐）染黄沙。,710767338.78790045,0.0
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,714090322.95203936,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,734405321.76694942,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,735253325.03846514,0.0
lseh-XiRiLi-BaoLianDeng.xml_11,留得美名万古存，,739949383.26657999,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_1,背转身自埋怨我自（呃）已做差。,746307204.22052395,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_1,背转身只埋怨我自（呃）己作差，,746307204.22052395,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,746995815.32124257,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,748408664.25070393,0.0
lsxp-ZouYingLong-DaYanSong.xml_10,他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,754845891.32405674,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,755131739.06563222,0.0
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,762183289.73873568,0.0
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,766626512.66915929,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,769231471.38124394,0.0
lseh-JinZhongXiang-ShangTianTai.xml_5,又听得殿角下大放悲声。,770903188.63572371,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,790570840.46740425,0.0
sdxp-SuLongWei-WuJiaPo.xml_7,大嫂说话礼不端，,792754343.35726821,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_9,年迈的老丈命（呐）染黄沙。,804806317.01690233,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,807411850.60903847,0.0
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,809656742.32917368,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,811506477.43625367,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,813275489.59977603,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,816545080.8387531,0.0
lseh-XiRiLi-BaoLianDeng.xml_5,那伯夷尊父命也不能应承，,823286912.13995743,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_14,朝臣待漏五更寒。,836299388.19575226,0.0
lsxp-YiShiWu-YuCangJian.xml_9,行至在昭关有阻拦。,847620794.41659641,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,851480087.23745024,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_7,拔出剑将他的满门杀，,853414965.38376176,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_9,来年必定降麒麟。,854268726.68667769,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_7,拔出剑将他的满门杀，,875714831.52549672,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_6,又谁知此贼的疑心（呐）太（呀）大，,878379790.08370006,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,878959770.85856295,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,891157713.99916995,0.0
sdxp-SuLongWei-WuJiaPo.xml_19,是烈女就该在家院，,893335818.15637755,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_5,杀猪沽酒款待与他。,893912464.41620374,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_5,杀猪（喏）沽酒款待与他，,897335585.02294743,0.0
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,906613572.99903667,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_7,拔出剑将他的满门杀。,907043040.87400949,0.0
lsxp-WoBenShi-KongChengJi-2.xml_3,算就了汉家的业鼎足（呃）三分。,911155674.96158314,0.0
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,922759970.00320196,0.0
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,925041609.49762273,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,925540071.22584522,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,926963670.81478,0.0
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,933050088.22346282,0.0
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,967511144.50099075,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,968906579.01230347,0.0
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,972940758.77524042,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,984280607.65902448,0.0
lseh-XiRiLi-BaoLianDeng.xml_9,那叔齐逃出了后宰门，,984860406.1835885,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,998430112.74402273,0.0
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,1003868180.1271493,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,1008594405.1018358,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_7,既同行共（呃）大事必须要劝解于他（呀呃）。,1008594405.1018358,0.0
sdxp-WoHeNi-SiLangTanMu.xml_16,快马加鞭我一夜还。,1038540387.8891946,0.0
lseh-TuZeiZuo-SouGuJiuGu.xml_3,大事还要问程婴。,1047853398.9691967,0.0
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,1060764391.671854,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,1063638298.618391,0.0
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,1084248086.9089088,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,1101671213.1883585,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,1117526818.5816755,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,1144022645.2118208,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,1150862652.8477046,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,1157419078.4122488,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,1157419078.4122488,0.0
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,1162966533.9606032,0.0
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,1167415489.9760706,0.0
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,1179484324.1080596,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,1182656635.4334049,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,1216839670.1670496,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,1244906966.3960352,0.0
lsxp-TingTaYan-ZhuoFangCao-2.xml_5,这才是花随水水不（哇）能恋（呐）花。,1272925381.4759881,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,1310678437.9531853,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_5,这才是花随水水不（哇）能恋（呐）花。,1331525191.0365751,0.0
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,1360410782.8989422,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,1423127525.9868464,0.0
