我一剑能挡百万的兵,14,我一剑能挡百万兵。
lsxp-ZouYingLong-DaYanSong.xml_4,我问顽童啼哭因何故，,5354201436.1239481,0.1111111111111111
lseh-XuMaoGong-QinQiongFaPei.xml_2,既是为我前来到，,5363915962.2642012,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-2.xml_11,自有那神灵儿天地鉴察。,5367010375.2386484,0.0
lsxp-WoBenShi-KongChengJi-2.xml_6,周文王访姜尚周室大振，,5385896238.8832369,0.0
lsxp-DaHeYi-SiLangTanMu.xml_12,我母佘氏老太君。,5391675099.1189537,0.1111111111111111
lsxp-JiangShenEr-SanJiaDian.xml_1,尊一声过往的宾朋听从头：,5420355741.8647032,0.2222222222222222
lsxp-WoZhuYe-ZhuiHanXin.xml_11,反将我主贬汉王。,5479975746.6718063,0.1111111111111111
lseh-NiangZiBu-SouGuJiuGu.xml_7,老天爷不绝我的后代根。,5514441746.035079,0.2222222222222222
lseh-YiLunMing-ZhuoFangSuDian.xml_0,一轮明月照窗下，,5530478365.9113111,0.1111111111111111
lseh-TuZeiZuo-SouGuJiuGu.xml_1,诬杀赵家一满门。,5557273128.7368402,0.1111111111111111
lsxp-WoZhuYe-ZhuiHanXin.xml_12,今日里萧何荐良将，,5560944375.2782822,0.0
lseh-WeiGuoJia-HongYangDong-1.xml_1,我也曾平服了塞北西东。,5563075226.1593523,0.1111111111111111
lseh-YiLunMing-ZhuoFangSuDian.xml_3,悔不该随他人到吕家。,5574502993.0665274,0.0
lsxp-DaHeYi-SiLangTanMu.xml_11,我父令公官极品，,5577414831.9958,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_13,腰中取出银一锭，,5614738720.3351488,0.1111111111111111
lsxp-YiShiWu-YuCangJian.xml_3,靠山绿（哇）水常在面前。,5636540250.9203539,0.0
lsxp-CiShiJian-HuaiHeYing-1.xml_1,胡言乱语怎瞒（呐）咱。,5661633439.5043097,0.0
sdxp-SuLongWei-WuJiaPo.xml_14,将银放在地平川。,5663052747.3778925,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_3,悔不该随他人到吕家，,5676686372.048604,0.0
lseh-YangYanZhao-PengBei.xml_5,又恐怕惊动了年迈之人。,5690555151.0659399,0.0
lsxp-TingTaYan-ZhuoFangCao-1.xml_0,听他言听得我心（呐）惊胆怕，,5705047764.7353687,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-2.xml_0,听他言吓得我心（呐）惊胆怕，,5705047764.7353687,0.1111111111111111
lseh-ZenNengGou-BaDaChui.xml_2,前也思（喏）后又想无有计定，,5727260872.9589014,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_4,幸遇那东皋公行方便，,5765621789.8730526,0.0
lsxp-WoBenShi-KongChengJi-2.xml_0,我本是卧龙岗散淡（呐）的人，,5790577392.4178257,0.2222222222222222
lsxp-DaHeYi-SiLangTanMu.xml_21,龙行虎步非凡等，,5790727007.1224499,0.0
sdxp-SuLongWei-WuJiaPo.xml_16,送与大嫂把家安。,5804849937.5821877,0.0
lsxp-JiangShenEr-SanJiaDian.xml_6,舍不得太爷的恩情厚，,5839638082.171093,0.1111111111111111
lsxp-ZheYiFeng-DingJunShan.xml_4,头通（呃）鼓紧战袍，,5839790005.8798885,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_25,险些儿把事（喏）又（哇）作差。,5852196060.3621731,0.0
lseh-LaoZhangBu-WuPenJi.xml_6,我和你远无冤近无有仇恨，,5853777001.883069,0.1111111111111111
lseh-XuMaoGong-QinQiongFaPei.xml_5,其中必有这巧（哇）妙高。,5883206211.6596069,0.0
lsxp-YiShiWu-YuCangJian.xml_6,他害我满门（呐）真悲惨，,5914385498.5304756,0.1111111111111111
lseh-YangYanZhao-PengBei.xml_4,我本当将此事对他来论，,5935908920.7912979,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-1.xml_6,又谁知此贼的疑心（呐）太（呀）大，,5939913793.705349,0.1111111111111111
lseh-JinZhongXiang-ShangTianTai.xml_1,寡人喜的是五谷丰登。,5966264400.0239954,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_2,王丞相是我的主婚人（哪）。,5991605947.1780405,0.2222222222222222
lseh-XiRiLi-BaoLianDeng.xml_2,都只为孤（哇）竹君身染重病（哪），,6025600003.4322815,0.0
lseh-XiRiLi-BaoLianDeng.xml_6,弟让兄来兄不能应（呐）允，,6032979895.4046783,0.1111111111111111
lsxp-WoZhuYe-ZhuiHanXin.xml_1,拔剑斩蛇天下扬。,6049971489.2733803,0.1111111111111111
lsxp-ZheYiFeng-DingJunShan.xml_3,大小儿郎听根苗，,6067354785.3346186,0.0
lseh-JinZhongXiang-ShangTianTai.xml_4,内侍臣忙摆驾九龙口进，,6092146655.2659798,0.0
lseh-LaoZhangBu-WuPenJi.xml_3,我本屈死一鬼魂。,6104211813.7942905,0.2222222222222222
sdxp-SuLongWei-WuJiaPo.xml_15,这锭银、三两三，,6119900621.3740559,0.0
lsxp-JiangShenEr-SanJiaDian.xml_13,娘想儿来泪双流。,6124683499.2926407,0.0
lseh-ZiNaRi-HongYangDong.xml_8,为此事终（啊）日里忧成疾病，,6128985538.9113092,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_20,若是真心来救我，,6141874877.7037983,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_4,若是真心来救我，,6141874877.7037983,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_30,朝臣待漏（哇）五更寒，,6149675217.0471621,0.0
lsxp-ZouYingLong-DaYanSong.xml_3,偶遇见小小的顽童放悲声，,6167576798.4185839,0.1111111111111111
lseh-WeiGuoJia-HongYangDong-3.xml_1,我也曾平服了塞北西东。,6203500995.7421827,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_9,衙里衙外我打点，,6241806069.2536592,0.1111111111111111
lsxp-ZhangGongDao-ZhuangYuanPu.xml_3,为儿（喏）女我也曾补路修桥。,6246430147.0274019,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_4,幸遇那东皋公行方便，,6280841484.906867,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_3,三百余口命赴幽冥。,6324625781.7038221,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-1.xml_3,却原（呐）来贼是个无（哇）义（呀）的冤家！,6361402147.0597811,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-2.xml_3,却愿（呐）来贼是个无（哇）义（呀）的冤家！,6361402147.0597811,0.1111111111111111
lsxp-WoBenShi-KongChengJi-1.xml_7,俺诸（喏）葛怎比得前辈呀的先哪生。,6371983699.2250462,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-2.xml_15,今夜晚怎能够盼到明天。,6394555033.6158829,0.1111111111111111
lseh-ZiNaRi-HongYangDong.xml_2,我前番命孟良骸骨搬（呐）请，,6421790292.7345362,0.1111111111111111
lsxp-WeiCengKai-QiYuanBao.xml_4,奉母命京城往，,6446452548.6177635,0.0
lseh-ZiNaRi-HongYangDong.xml_6,老军报他二人在洪洋（呃）洞丧（呃）命，,6462744982.4711637,0.0
lseh-ZiNaRi-HongYangDong.xml_0,自（喏）那日朝罢归身（呐）染重病，,6466059003.6340408,0.0
lsxp-WoBenShi-KongChengJi-2.xml_2,先帝（呀）爷下南阳（呃）御驾三（呃）请，,6480472405.6199484,0.0
lsxp-JiangShenEr-SanJiaDian.xml_8,实难舍街坊四邻与我的好朋友，,6502829342.1427221,0.2222222222222222
lseh-YiLunMing-WenZhaoGuan-1.xml_15,今夜晚怎能够盼到明天。,6504957892.0366259,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_10,管保大嫂就断与咱。,6506181553.9896069,0.0
lseh-LaoZhangBu-WuPenJi.xml_7,望求老丈把冤伸。,6516853202.0037336,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_16,我只说贼是个宽宏量大，,6517591322.4638767,0.1111111111111111
lseh-XiRiLi-BaoLianDeng.xml_14,打死了别家子父能作主，,6567660452.369915,0.1111111111111111
lseh-WeiKaiYan-RangXuZhou.xml_3,老朽年迈我也不能够担承。,6573338910.0435953,0.2222222222222222
lseh-YiLunMing-ZhuoFangCao-2.xml_6,又谁知此贼的疑心太大，,6593973950.4491186,0.1111111111111111
lseh-XiRiLi-BaoLianDeng.xml_1,伯夷叔齐二大贤人，,6637459102.7482882,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_0,一轮明月照窗下，,6661191148.0295706,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-2.xml_8,一家人倶丧在宝剑之下，,6693540016.3816242,0.2222222222222222
lsxp-WoZhuYe-ZhuiHanXin.xml_14,撩袍端带我把金殿上，,6722221192.8376522,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_2,实指（惹）望到吴国借兵回转，,6733928966.28543,0.1111111111111111
sdxp-SuLongWei-WuJiaPo.xml_1,苏龙魏虎为媒证，,6737534284.9681749,0.0
sdxp-DangNianHan-SanJiZhang.xml_3,小奴才真个不孝顺，,6747549800.107276,0.0
lsxp-JiangShenEr-SanJiaDian.xml_12,儿想娘亲难叩首，,6761177631.3877878,0.0
lsxp-WoBenShi-KongChengJi-2.xml_7,我诸葛怎比得前辈（呃）的先（呃）生。,6765718678.1434164,0.2222222222222222
lseh-ZiNaRi-HongYangDong.xml_1,三更时梦（呃）见（呐）了年迈爹尊（呐）。,6782374276.4174986,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_10,我好（哇）比哀哀长空雁，,6786363997.5985823,0.1111111111111111
lseh-XiRiLi-BaoLianDeng.xml_3,传口诏命次子即位为君，,6824892279.7437115,0.0
lsxp-WeiCengKai-QiYuanBao.xml_2,家住在南阳太平庄，,6828405431.7172174,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_6,一连几天我的眉不（哇）展，,6832779629.3686886,0.3333333333333333
lsxp-CiShiJian-HuaiHeYing-1.xml_3,为什么事到如今耍奸滑。,6837770919.2971926,0.0
lseh-JinZhongXiang-ShangTianTai.xml_0,金钟响玉磬应王登龙庭，,6850119471.6205206,0.0
lseh-XiRiLi-BaoLianDeng.xml_12,为父的怎比得孤竹君，,6858592000.0537291,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-1.xml_15,悔不该弃县今抛却了乌（哇）纱，,6895897249.7432652,0.0
lsxp-DaHeYi-SiLangTanMu.xml_13,十五年前沙滩会，,6906304405.9907827,0.0
lsxp-WoBenShi-KongChengJi-1.xml_6,周文王访姜尚周室大振，,6955088321.4984655,0.0
sdxp-WoHeNi-SiLangTanMu.xml_10,怎奈我身在番难以过关。,6985887682.0657177,0.1111111111111111
lsxp-WoZhuYe-ZhuiHanXin.xml_13,但愿得言听计从重整汉家邦、一同回故乡。,6989285704.1721563,0.1111111111111111
lseh-XiRiLi-BaoLianDeng.xml_10,首阳山前冻饿死（喏）。,6993473240.8338795,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_4,吕伯奢可算得义气（呀）大，,7039783906.4237967,0.0
lsxp-WeiCengKai-QiYuanBao.xml_1,尊一声太爷听端详。,7057932407.7951174,0.1111111111111111
lsxp-WoBenShi-KongChengJi-2.xml_1,凭阴阳如反掌保定乾坤。,7061522074.7416916,0.0
lsxp-WoBenShi-KongChengJi-1.xml_0,我本是卧龙岗散淡哪的人，,7094385320.0965462,0.2222222222222222
lseh-WeiGuoJia-HongYangDong-2.xml_1,我也曾平服了塞北西东。,7096536042.4755955,0.1111111111111111
lseh-ZiNaRi-HongYangDong.xml_4,二次（喏）里命孟良番营来进，,7116996471.959075,0.0
lsxp-WoBenShi-KongChengJi-2.xml_4,官封到武乡侯（呃）执掌帅印，,7124521579.3749838,0.0
lsxp-JiangShenEr-SanJiaDian.xml_10,娘生儿连心肉，,7174083372.5037642,0.0
lsxp-WoBenShi-KongChengJi-1.xml_1,论阴阳如反掌保定乾坤。,7180172231.6344566,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_3,为什么事到如今耍奸滑？,7185979039.0952539,0.0
lsxp-WoBenShi-KongChengJi-1.xml_2,先帝呀爷下南阳御呀驾三请，,7258458554.728756,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_10,我好（呃）比哀哀长空雁，,7317701139.4192467,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_5,非是我这几日愁眉不展，,7343531266.1498642,0.1111111111111111
sdxp-WoHeNi-SiLangTanMu.xml_15,宋营（哪）虽然路途远，,7373431671.1589603,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_7,一路上得遇陆贾、郦生与张良。,7393371987.5348816,0.1111111111111111
lseh-XiRiLi-BaoLianDeng.xml_4,那叔齐分长幼不能担任，,7455649104.6923065,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-2.xml_2,实指望到吴国借兵回转，,7496432619.3219509,0.1111111111111111
lsxp-JiangShenEr-SanJiaDian.xml_0,将身儿来至在大街口，,7570190358.1989756,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_12,我好（呃）比鱼儿吞了钩线，,7598306511.1940231,0.1111111111111111
lseh-XiRiLi-BaoLianDeng.xml_8,那伯夷出午门无（哇）有踪（呃）影，,7623066706.2554083,0.0
lseh-YiLunMing-WenZhaoGuan-1.xml_12,我好（哇）比鱼儿吞了钩线，,7652235871.7515841,0.1111111111111111
lsxp-ZuoRiLi-YuanMenZhanZi.xml_3,哭啼啼坐宝帐所为何来。,7671864432.0984659,0.0
lseh-LaoZhangBu-WuPenJi.xml_1,我有言来你是（喏）听。,7708664652.0223064,0.1111111111111111
lsxp-JiangShenEr-SanJiaDian.xml_14,眼见得红日坠落在西山后，,7767447390.249198,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_10,项羽不遵怀王约，,7795130811.6042767,0.0
lseh-XiRiLi-BaoLianDeng.xml_7,兄（呃）推弟来两不能够担承。,7860087552.004777,0.1111111111111111
lsxp-ZheYiFeng-DingJunShan.xml_1,天助黄忠成功劳。,7862287459.2488956,0.0
lseh-YiLunMing-WenZhaoGuan-2.xml_6,一连几天我的眉不（呃）展，,7870777588.1203718,0.3333333333333333
lsxp-ZouYingLong-DaYanSong.xml_7,站立在殿角用目来观定，,7889177079.1725483,0.0
lsxp-CiShiJian-HuaiHeYing-2.xml_5,右手再把栾布拉，,7918607190.824297,0.0
lsxp-ZuoRiLi-YuanMenZhanZi.xml_2,今日里斩宗保娘把儿怪，,7941558864.8938923,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_2,怀王也曾把旨降，,8040480331.103303,0.0
lsxp-WoBenShi-KongChengJi-1.xml_4,官封到武乡侯哇执掌帅印，,8139090810.9482403,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_13,越思越想把事来作差。,8149905683.411191,0.0
lseh-TanXiongDi-SangYuanJiZi.xml_1,丢下了年幼儿好不伤情。,8253573115.9968796,0.0
sdxp-DangNianHan-SanJiZhang.xml_1,登台拜帅是韩信，,8292591851.81182,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_24,执宝剑将贼的（呀）头割下，,8321321165.0267048,0.2222222222222222
lseh-YangYanZhao-PengBei.xml_3,又只见老爹爹瞌睡沉沉。,8357872275.0589886,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_4,我与那公孙杵臼把计定，,8435010933.3962746,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-1.xml_19,安眠好似并底之蛙，,8737012660.3173256,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_8,一家人倶丧在宝剑之（喏）下，,8849902284.4672203,0.2222222222222222
lseh-YiLunMing-WenZhaoGuan-1.xml_8,俺伍员好一似丧家犬，,8938038383.3391609,0.1111111111111111
lsxp-CiShiJian-HuaiHeYing-1.xml_7,（啊）生死二字（喏）且由他。,9034083508.8329983,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_2,悔不该心猿并意马，,9079344552.3893814,0.0
lsxp-ZouYingLong-DaYanSong.xml_5,他言道严嵩老贼害他的举家一满门。,9209691428.7400913,0.2222222222222222
lsxp-TingTaYan-ZhuoFangCao-1.xml_2,我先前只望他宽宏量（呃）大，,9219924825.0342522,0.1111111111111111
lsxp-TingTaYan-ZhuoFangCao-2.xml_2,我先前只望他宽宏量（呃）大，,9219924825.0342522,0.1111111111111111
lsxp-JiangShenEr-SanJiaDian.xml_4,杨林与我来争斗，,9551958699.657114,0.1111111111111111
lseh-ZenNengGou-BaDaChui.xml_1,前后话对文龙细说衷情。,9612655944.818121,0.0
lseh-YiLunMing-ZhuoFangCao-2.xml_4,吕伯奢可算得义气大，,9651953341.5624981,0.0
lsxp-WoZhuYe-ZhuiHanXin.xml_5,后进咸阳扶保在朝纲。,9668027560.6200371,0.0
lseh-YiLunMing-ZhuoFangCao-1.xml_8,一家人倶丧在宝剑之（喏）下，,9704100413.3102703,0.2222222222222222
lseh-YiLunMing-WenZhaoGuan-2.xml_8,俺伍员好一似丧家犬，,9779744104.9502563,0.1111111111111111
lseh-ZiNaRi-HongYangDong.xml_5,又谁知焦克明他私（呀）自后跟（呐），,9970493602.6271935,0.0
lseh-XinZhongYou-WenZhaoGuan.xml_17,我本当拔宝剑自寻短见，,10010052201.667318,0.2222222222222222
lseh-WeiKaiYan-RangXuZhou.xml_4,望使君放开怀慨然（呐）应（呐）允，,10065389518.059519,0.0
lseh-NiangZiBu-SouGuJiuGu.xml_5,他舍命来你我舍亲生。,10225252671.421085,0.1111111111111111
lsxp-JiangShenEr-SanJiaDian.xml_2,一不是响马与贼寇，,10553255738.705809,0.1111111111111111
lsxp-ZouYingLong-DaYanSong.xml_2,那一日打从大街进，,10594038016.121655,0.1111111111111111
lsxp-WoZhuYe-ZhuiHanXin.xml_6,也是我主洪福广，,10655751764.554806,0.1111111111111111
lsxp-ZouYingLong-DaYanSong.xml_9,那一旁坐的就是严阁老，,10665796544.5373,0.2222222222222222
lseh-NiangZiBu-SouGuJiuGu.xml_11,不舍娇儿难救孤身。,10735240457.612606,0.0
lseh-YiLunMing-ZhuoFangSuDian.xml_10,屈死的怨鬼魂休要怨（呐）咱，,10963975999.844721,0.1111111111111111
lseh-NiangZiBu-SouGuJiuGu.xml_6,舍子搭救忠（呃）良的后，,11133781776.087858,0.1111111111111111
lseh-YiLunMing-ZhuoFangCao-2.xml_10,屈死的冤鬼魂休要怨咱，,11814626249.080029,0.1111111111111111
lseh-NiangZiBu-SouGuJiuGu.xml_1,卑（呀）人言来你是（喏）听。,12201484091.197128,0.0
lseh-WeiKaiYan-RangXuZhou.xml_1,天卸重任我就要（哇）你担承。,12387893014.567255,0.1111111111111111
lseh-XinZhongYou-WenZhaoGuan.xml_16,我冷冷清清向谁言（呃）。,13243402777.745266,0.1111111111111111
lseh-YiLunMing-WenZhaoGuan-1.xml_32,我冷冷清清向谁言（哪）。,13443730727.36459,0.1111111111111111
